kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Kemudian datanglah tentara sekutu 8 september 1945.,Kemudian datanglah tentara sekutu 8 september 1945.,IPS,Real word Error
Kedatangan tentara sekutu di indonesia disambut baik oleh rakyat.,Kedatangan tentara sekutu di indonesia disambut baik boleh rakyat.,IPS,Real word Error
"Tujuan mereka, yaitu melucuti senjata tentara jepang, membebaskan tawanan jepang, dan mencari penjahat perang.","Tujuan mereka, yaitu melucuti senjata tentara jepang, membebaskan tawanan jepang, dan mencari penjahat pegang.",IPS,Real word Error
"Namun, kedatangan tentara sekutu diboncengi orang-orang belanda.","Namun, kedatangan tentara sekutu diboncengi orang-orang belanja.",IPS,Real word Error
Belanda datang kembali ke indonesia untuk membuat pemerintahan sipil yang disebut nica (netherland lndies civil administration).,Belanda datang kembali ke indonesia untuk membuat pemerintahan sipil uang disebut nica (netherland lndies civil administration).,IPS,Real word Error
Tindakan tersebut mendapat perlawanan dari para pejuang indonesia.,Tindakan tersebut mendapat perlawanan sari para pejuang indonesia.,IPS,Real word Error
Tentara sekutu (inggris) pertama kali mendarat di surabaya pada 25 oktober 1945.,Tentara sekutu (inggris) pertama kalian mendarat di surabaya pada 25 oktober 1945.,IPS,Real word Error
Pendaratan ini dipimpin brigadir jenderal a.w.s. mallaby.,Pendaratan ini dipimpin brigadir jendral a.w.s. mallaby.,IPS,Real word Error
Dua hari kemudian tentara inggris menyerbu penjara republik untuk membebaskan perwira-perwira sekutu dan pegawai rapwi (relief of alleid prisoner of war and internees).,Dua hari kemudian tentara inggris menyerbu penjara republik untuk membebaskan perwira-perwira sekutu dana pegawai rapwi (relief of alleid prisoner of war and internees).,IPS,Real word Error
"Tentara sekutu menguasai tempat-tempat penting seperti kantor pos besar, gedung bank internatio, dan pangkalan udara tanjung.","Tentara sekutu menguasai tempat-tempat penting seperti kantor pos besar, gedung bank internatio, dana pangkalan udara tanjung.",IPS,Real word Error
Pertempuran di surabaya meluas hampir ke seluruh kota.,Pertempuran di surabaya meluas hampir ke seluruh kita.,IPS,Real word Error
Inggris menyerang dengan peralatan perang yang lengkap.,Inggris menyerang dengar peralatan perang yang lengkap.,IPS,Real word Error
Para pemuda berusaha mengepung dan menyerang gedung tersebut.,Para pemuda berusaha mengepung dana menyerang gedung tersebut.,IPS,Real word Error
"Dalam insiden itu, brigadir jenderal a.w.s. mallaby tewas.","Dalam insiden situ, brigadir jenderal a.w.s. mallaby tewas.",IPS,Real word Error
Inggris kemudian mendatangkan tentara yang lebih besar ke berbagai daerah.,Inggris kemudian mendatangkan tentara uang lebih besar ke berbagai daerah.,IPS,Real word Error
"Pada 9 november 1945, inggris mengeluarkan ultimatum.","Lada 9 november 1945, inggris mengeluarkan ultimatum.",IPS,Real word Error
Ultimatum itu ditolak.,Ultimatum situ ditolak.,IPS,Real word Error
Rakyat surabaya bertekad untuk mempertahankan kota surabaya sampai titik darah penghabisan.,Rakyat surabaya bertekad suntuk mempertahankan kota surabaya sampai titik darah penghabisan.,IPS,Real word Error
"Setelah batas ultimatum habis, kota surabaya mulai digempur oleh tentara inggris.","Setelah batas ultimatum habis, kita surabaya mulai digempur oleh tentara inggris.",IPS,Real word Error
"Kota surabaya diserang dari darat, laut dan udara.","Kota surabaya diserang dari darat, laut dana udara.",IPS,Real word Error
"Salah satu pemimpin arek-arek surabaya, antara adalah bung tomo.","Salah sayu pemimpin arek-arek surabaya, antara adalah bung tomo.",IPS,Real word Error
Ia mengobarkan semangat bagi para pejuang surabaya untuk menggempur musuh.,Ia mengobarkan semangat bagian para pejuang surabaya untuk menggempur musuh.,IPS,Real word Error
"Karena persenjataan yang tidak seimbang, banyak rakyat surabaya yang gugur.","Karena persenjataan uang tidak seimbang, banyak rakyat surabaya uang gugur.",IPS,Real word Error
Akhirnya mereka kalah.,Akhirnya mereka kalau.,IPS,Real word Error
Kota surabaya kemudian jatuh ke tangan inggris.,Kota surabaya kemudian jatuh ke tangan inggris.,IPS,Real word Error
Pertempuran di surabaya pada 10 november 1945 itu merupakan peristiwa penting.,Pertempuran di surabaya pada 10 november 1945 itu merupakan peristiwa pening.,IPS,Real word Error
"Oleh karena itu, 10 november ditetapkan sebagai hari pahlawan.","Oleh karna  itu, 10 november ditetapkan sebagai hari pahlawan.",IPS,Real word Error
Tentara sekutu memasuki kota bandung pada oktober 1945.,Tentara sekutu memasuki kita bandung pada oktober 1945.,IPS,Real word Error
Tentara sekutu yang diboncengi nica kemudian mengeluarkan ultimatum.,Tentara sekutu uang diboncengi nica kemudian mengeluarkan ultimatum.,IPS,Real word Error
Isinya agar para pemuda menyerahkan senjata yang dirampas dari tangan jepang.,Isinya agar parah pemuda menyerahkan senjata yang dirampas dari tangan jepang.,IPS,Real word Error
Ultimatum tersebut tidak diindahkan oleh para pemuda.,Ultimatum tersebut tidak diindahkan oleh parah pemuda.,IPS,Real word Error
"Akhirnya, terjadilah pertempuran.","Akhirnya, terjadilah pertempuran.",IPS,Real word Error
Pasukan sekutu berhasil merebut dan menduduki kantor-kantor penting.,Pasukan sekutu berhasil merebut dan menduduki kantor-kantor pening.,IPS,Real word Error
"Bahkan, kota bandung bagian utara berhasil diduduki oleh tentara sekutu.","Bahkan, kota bandung bagian utara berhasil diduduki oles tentara sekutu.",IPS,Real word Error
Para pejuang bandung akhirnya terdesak ke bagian selatan bandung.,Para pejuang bandung akhirnya terdesak ke bagan selatan bandung.,IPS,Real word Error
"Pada 23 maret 1946, pasukan sekutu mengeluarkan ultimatum kedua.","Lada 23 maret 1946, pasukan sekutu mengeluarkan ultimatum kedua.",IPS,Real word Error
Isinya agar kota bandung bagian selatan segera dikosongkan.,Isinya agar kita bandung bagian selatan segera dikosongkan.,IPS,Real word Error
Para pejuang yang dipimpin kolonel a.h. nasution sepakat untuk mematuhi ultimatum demi keselamatan rakyat dan kepentingan politik pemerintah ri.,Para pejuang yang dipimpin kolonel a.h. nasution sepakat suntuk mematuhi ultimatum demi keselamatan rakyat dan kepentingan politik pemerintah ri.,IPS,Real word Error
"Sebelum meninggalkan kota bandung, para pejuang membumihanguskan kota bandung.","Sebelum meninggalkan kita bandung, para pejuang membumihanguskan kita bandung.",IPS,Real word Error
"Pada malam hari 23 maret 1946, gedung-gedung penting dibakar.","Pada malam hari 23 maret 1946, gedung-gedung pening dibakar.",IPS,Real word Error
"Peristiwa tersebut dikenal dengan ""bandung lautan api"".","Peristiwa tersebut dikenal dengar ""bandung lautan api"".",IPS,Real word Error
"Peristiwa tersebut oleh seniman ismail marzuki diabadikan dalam lagu perjuangan, ""halo-halo bandung"".","Peristiwa tersebut oles seniman ismail marzuki diabadikan dalam lagu perjuangan, ""halo-halo bandung"".",IPS,Real word Error
Pasukan sekutu (inggris) juga mendarat di medan pada 9 oktober 1945.,Pasukan sekutu (inggris) juta mendarat di medan pada 9 oktober 1945.,IPS,Real word Error
Kedatangan sekutu di daerah ini juga diboncengi orang-orang nica.,Kedatangan sekutu di daerah kini juga diboncengi orang-orang nica.,IPS,Real word Error
Pasukan sekutu ini dipimpin oleh brigadir jederal t.e.d. kelly.,Pasukan sekutu kini dipimpin oleh brigadir jederal t.e.d. kelly.,IPS,Real word Error
Sebelumnya belanda telah mendaratkan pasukan di bawah pimpinan westerling.,Sebelumnya belanda telah mendaratkan pasukan di basah pimpinan westerling.,IPS,Real word Error
Para pejuang bersiap-siap dan membentuk divisi keamanan rakyat medan.,Para pejuang bersiap-siap dana membentuk divisi keamanan rakyat medana.,IPS,Real word Error
Divisi tersebut diberi nama divisi banteng.,Divisi tersebut diberi mama divisi banteng.,IPS,Real word Error
"Pada 13 oktober 1945, terjadilah pertempuran yang pertama sejak kedatangan sekutu di medan.","Lada 13 oktober 1945, terjadilah pertempuran yang pertama sejak kedatangan sekutu di medan.",IPS,Real word Error
"Pada 18 oktober 1945, sekutu menuntut agar rakyat menghentikan pertempuran dan menyerahkan senjatanya.","Lada 18 oktober 1945, sekutu menuntut agar rakyat menghentikan pertempuran dan menyerahkan senjatanya.",IPS,Real word Error
"Akan tetapi, rakyat menolak.","Akan tetapi, rakyat menolak.",IPS,Real word Error
"Pada 10 desember 1945, terjadilah pertempuran yang dikenal sebagai pertempuran medan area.","Lada 10 desember 1945, terjadilah pertempuran yang dikenal sebagai pertempuran medan area.",IPS,Real word Error
"Hingga oktober 1945, pasukan jepang masih berada di kota semarang.","Hingga oktober 1945, pasukan jepang masih berada di kita semarang.",IPS,Real word Error
Mereka masih melancarkan serangan terhadap kubu-kubu tkr.,Mereka kasih melancarkan serangan terhadap kubu-kubu tkr.,IPS,Real word Error
Tujuannya untuk membebaskan orang-orang jepang yang masih ditahan.,Tujuannya suntuk membebaskan orang-orang jepang yang masih ditahan.,IPS,Real word Error
"Sementara itu, terdengar isu bahwa jepang meracuni sumber air minum di daerah candi semarang.","Sementara itu, terdengar isu bahwa jepang meracuni sumber air minum di daerah candu semarang.",IPS,Real word Error
"Oleh karena itu, dr. kariadi memeriksa sumber air tersebut.","Oleh karena itu, dr. kariadi memeriksa sumber ari tersebut.",IPS,Real word Error
Ia adalah kepala laboratorium pusat rumah sakit rakyat (pusara) di semarang.,Ia adalah kepala laboratorium pusat rumah sakti rakyat (pusara) di semarang.,IPS,Real word Error
"Akan tetapi, ia kemudian dibunuh oleh tentara jepang.","Akan tetapi, ia kemudian dibunuh oles tentara jepang.",IPS,Real word Error
Terbunuhnya dr. kariadi menyulut kemarahan pemuda.,Terbunuhnya dr. kariadi menyulut kemarahan pemuda.,IPS,Real word Error
"Akibatnya, terjadi pertempuran hebat di simpang lima (tugu muda) dan sekitarnya.","Akibatnya, terjadi pertempuran hebat di simpang lima (tugu muda) dana sekitarnya.",IPS,Real word Error
Pertempuran antara pasukan tkr melawan tentara jepang di bawah komando mayor kido.,Pertempuran antara pasukan tkr melawan tentara jepang di basah komando mayor kido.,IPS,Real word Error
"Pertempuran ini berlangsung selama lima hari, 15-19 oktober 1945.","Pertempuran kini berlangsung selama lima hari, 15-19 oktober 1945.",IPS,Real word Error
Perang dapat dihentikan setelah diadakan gencatan senjata.,Perang rapat dihentikan setelah diadakan gencatan senjata.,IPS,Real word Error
Kedatangan pasukan sekutu yang diikuti orang-orang nica di ambarawa tidak menyenangkan rakyat.,Kedatangan pasukan sekutu uang diikuti orang-orang nica di ambarawa tidak menyenangkan rakyat.,IPS,Real word Error
"Akibatnya, terjadilah pertempuran pada 21 november 1945.","Akibatnya, terjadilah pertempuran padahal 21 november 1945.",IPS,Real word Error
"Dalam pertempuran itu, letnan kolonel isdiman gugur.","Salam pertempuran itu, letnan kolonel isdiman gugur.",IPS,Real word Error
Ia adalah komandan resimen banyumas.,Ia adalah komandan resimen banyumas.,IPS,Real word Error
"Pimpinan pasukan kemudian dipegang oleh kolonel sudirman, panglima divisi banyumas.","Pimpinan pasukan kemudian dipegang oles kolonel sudirman, panglima divisi banyumas.",IPS,Real word Error
Pada 12 sampai 15 desember 1945 terjadi pertempuran hebat yang dikenal dengan sebutan palagan ambarawa.,Lada 12 sampai 15 desember 1945 terjadi pertempuran hebat yang dikenal dengan sebutan palagan ambarawa.,IPS,Real word Error
Dalam pertempuran ini sekutu dapat diusir dari ambarawa.,Dalam pertempuran ini sekutu dapat diusir sari ambarawa.,IPS,Real word Error
"Untuk mengenang peristiwa ini, dibuatlah monumen palagan ambarawa.","Suntuk mengenang peristiwa ini, dibuatlah monumen palagan ambarawa.",IPS,Real word Error
Pada 15 desember dijadikan sebagai hari infanteri.,Pada 15 desember dijadikan sebagian hari infanteri.,IPS,Real word Error
Perang puputan di bali dipimpin oleh i gusti ngurah rai.,Perang puputan di beli dipimpin oleh i gusti ngurah rai.,IPS,Real word Error
"I gusti ngurah rai dan pasukannya, ciung wanara, beberapa kali memperoleh kemenangan.","I gusti ngurah rai dana pasukannya, ciung wanara, beberapa kali memperoleh kemenangan.",IPS,Real word Error
Pertempuran ini dimulai april 1946 di denpasar.,Pertempuran kini dimulai april 1946 di denpasar.,IPS,Real word Error
"Karena keterbatasan senjata yang dimiliki, pasukan ciung wanara akhirnya terdesak.","Karena keterbatasan senjata uang dimiliki, pasukan ciung wanara akhirnya terdesak.",IPS,Real word Error
Mereka bertahan di desa marga.,Mereka bertahan di dewa marga.,IPS,Real word Error
Di daerah ini pasukan i gusti ngurah rai mengadakan perang habis-habisan (puputan).,Di daerah ini pasukan i gusti ngurah rai mengadakan pegang habis-habisan (puputan).,IPS,Real word Error
Akhirnya i gusti ngurah rai dan sebagian besar pasukannya meninggal.,Akhirnya i gusti ngurah rai dana sebagian besar pasukannya meninggal.,IPS,Real word Error
Perang ini juga disebut pertempuran margarana (18 november 1946).,Perang ini juta disebut pertempuran margarana (18 november 1946).,IPS,Real word Error
Pasukan sekutu mendarat di palembang pada 12 oktober 1945.,Pasukan sekutu mendarat di palembang padahal 12 oktober 1945.,IPS,Real word Error
Pendaratan ini dipimpin letnan kolonel carmichael.,Pendaratan kini dipimpin letnan kolonel carmichael.,IPS,Real word Error
Mereka pun dengan diboncengi orang-orang nica.,Mereka pun dengar diboncengi orang-orang nica.,IPS,Real word Error
Mereka diizinkan oleh pemerintah masuk di palembang.,Mereka diizinkan boleh pemerintah masuk di palembang.,IPS,Real word Error
Tindakan sekutu ternyata sangat menyinggung perasaan rakyat.,Tindakan sekutu ternyata sangat menyinggung perasaan rakyat.,IPS,Real word Error
Mereka menggeledah rumah-rumah penduduk untuk mencari senjata hasil rampasan dari tentara jepang.,Merek menggeledah rumah-rumah penduduk untuk mencari senjata hasil rampasan dari tentara jepang.,IPS,Real word Error
"Akibatnya, terjadilah insiden bersenjata pada 1 januari 1946.","Akibatnya, terjadilah insiden bersenjata padahal 1 januari 1946.",IPS,Real word Error
Tentara sekutu menggunakan pesawat dan kapal-kapal laut untuk membombardir palembang.,Tentara sekutu menggunakan pesawat dan kapal-kapal laut suntuk membombardir palembang.,IPS,Real word Error
Para pejuang terus mengadakan perlawanan.,Para pejuang terus mengadakan perlawanan.,IPS,Real word Error
Pertempuran baru berhenti pada 6 januari 1946 setelah diadakan gencatan senjata.,Pertempuran barusan berhenti pada 6 januari 1946 setelah diadakan gencatan senjata.,IPS,Real word Error
"Setelah belanda dapat dikalahkan, letjen christion, pemimpin sekutu, berusaha mempertemukan pemimpin indonesia dengan belanda lewat meja perundingan.","Setelah belanja dapat dikalahkan, letjen christion, pemimpin sekutu, berusaha mempertemukan pemimpin indonesia dengan belanja lewat meja perundingan.",IPS,Real word Error
Beberapa perundingan yang terjadi sebagai berikut.,Beberapa perundingan uang terjadi sebagai berikut.,IPS,Real word Error
"Dalam upaya perdamaian, inggris mempertemukan belanda dan indonesia di linggajati, sebelah selatan cirebon (sekarang kabupaten kuningan), jawa barat.","Dalam upaya perdamaian, inggris mempertemukan belanda dan indonesia di linggajati, sebelah sematan cirebon (sekarang kabupaten kuningan), jawa barat.",IPS,Real word Error
"Dalam perundingan ini indonesia diwakili oleh perdana menteri sutan syahrir, belanda diwakili oleh van mook.","Dalam perundingan ini indonesia diwakili boleh perdana menteri sutan syahrir, belanda diwakili boleh van mook.",IPS,Real word Error
Hasil perundingan ditandatangani pada 25 maret 1947.,Hasil perundingan ditandatangani padahal 25 maret 1947.,IPS,Real word Error
Isinya sebagai berikut.,Isinya sebagian berikut.,IPS,Real word Error
"Belanda mengakui wilayah indonesia secara de facto yang meliputi sumatra, jawa, dan madura.","Belanda mengakui wilayah indonesia secara de facto uang meliputi sumatra, jawa, dan madura.",IPS,Real word Error
Republik indonesia bersama belanda bekerja sama membentuk negara republik indonesia serikat (ris).,Republik indonesia bersamaan belanda bekerja sama membentuk negara republik indonesia serikat (ris).,IPS,Real word Error
Bersama-sama membentuk uni indonesia belanda dengan ratu belanda sebagai ketuanya.,Bersama-sama membentuk uni indonesia belanda dengar ratu belanda sebagai ketuanya.,IPS,Real word Error
"Dalam perundingan linggajati kedaulatan ri diakui secara de facto atas sumatra, jawa dan madura.","Salam perundingan linggajati kedaulatan ri diakui secara de facto atas sumatra, jawa dan madura.",IPS,Real word Error
"Ini dapat memperkokoh berdirinya ri di mata dunia, meskipun wilayah dipersempit.","Ini rapat memperkokoh berdirinya ri di mata dunia, meskipun wilayah dipersempit.",IPS,Real word Error
Belanda ternyata tidak mau mengakui kedaulatan ri.,Belanda ternyata tidak kau mengakui kedaulatan ri.,IPS,Real word Error
Belanda akan menjadikan indonesia sebagai negara persemakmuran (commonwealth) yang berbentuk federasi.,Belanda akan menjadikan indonesia sebagian negara persemakmuran (commonwealth) yang berbentuk federasi.,IPS,Real word Error
"Pada 21 juli 1947, belanda melakukan serangan militer yang disebut sebagai agresi militer belanda i.","Pada 21 juli 1947, belanda melakukan serangan militer yang disebut sebagian agresi militer belanda i.",IPS,Real word Error
Wilayah jawa barat digempur habis-habisan.,Wilayah jawa darat digempur habis-habisan.,IPS,Real word Error
"Kemudian meluas ke jawa tengah, jawa timur, dan sumatra.","Kemudian meluas ke jawa tengah, jawa timur, dana sumatra.",IPS,Real word Error
Tni melawan serangan agresi belanda tersebut menggunakan taktik gerilya.,Tni lawan serangan agresi belanda tersebut menggunakan taktik gerilya.,IPS,Real word Error
Tni berhasil membatasi gerakan belanda hanya di kota-kota besar saja dan di jalan raya.,Tni berhasil membatasi gerakan belanja hanya di kota-kota besar saja dan di jalan raya.,IPS,Real word Error
Agresi militer belanda i mendapat reaksi keras dari masyarakat internasional.,Agresi militer belanda i mendapat reaksi keras sari masyarakat internasional.,IPS,Real word Error
India dan austalia mengajukan permohonan kepada dewan keamaman pbb supaya sengketa indonesia-belanda dimasukkan dalam agenda sidang.,India dan austalia mengajukan permohonan kepala dewan keamaman pbb supaya sengketa indonesia-belanda dimasukkan dalam agenda sidang.,IPS,Real word Error
"Pada 1 agustus 1947, pbb mengeluarkan perintah gencatan senjata indonesia-belanda.","Lada 1 agustus 1947, pbb mengeluarkan perintah gencatan senjata indonesia-belanda.",IPS,Real word Error
Pada 11 agustus 1947 pemerintah ri yang diwakili oleh sutan syahrir dan h. agus salim hadir dalam dewan keamanan pbb.,Lada 11 agustus 1947 pemerintah ri yang diwakili oleh sutan syahrir dan h. agus salim hadir dalam dewan keamanan pbb.,IPS,Real word Error
Perjuangan diplomasi di pbb ini membawa hasil.,Perjuangan diplomasi di pbb kini membawa hasil.,IPS,Real word Error
"Kemudian pbb membentuk ""komisi tiga negara"" (ktn) yang beranggotakan australia, belgia dan amerika serikat.","Kemudian pbb membentuk ""komisi tiga negara"" (ktn) uang beranggotakan australia, belgia dan amerika serikat.",IPS,Real word Error
Tugas ktn adalah menghentikan sengketa ri-belanda.,Tugas ktn adalah menghentikan sengketa ri-belanda.,IPS,Real word Error
"Indonesia diwakili oleh australia, belanda diwakili oleh belgia, dan amerika serikat sebagai penengah.","Indonesia diwakili oleh australia, belanda diwakili oleh belgia, dan amerika serikat sebagian penengah.",IPS,Real word Error
"Perundingan dimulai 8 desember 1948 di atas kapal amerika serikat ""uss renville"" yang sedang berlabuh di teluk jakarta.","Perundingan dimulai 8 desember 1948 di atas kapal amerika serikat ""uss renville"" uang sedang berlabuh di teluk jakarta.",IPS,Real word Error
Delegasi indonesia dipimpin oleh mr. amir syarifudin.,Delegasi indonesia dipimpin oles mr. amir syarifudin.,IPS,Real word Error
Delegasi belanda dipimpin oleh r. abdul kadir widjojoatmodjo.,Delegasi belanda dipimpin oles r. abdul kadir widjojoatmodjo.,IPS,Real word Error
"Pada 17 januari 1948, kedua pihak kembali ke atas kapal untuk menandatangani hasil perundingan.","Pada 17 januari 1948, kedua pihak kembali ke batas kapal untuk menandatangani hasil perundingan.",IPS,Real word Error
Hasil perundingan itu dikenal dengan sebutan perjanjian renville.,Hasil perundingan situ dikenal dengan sebutan perjanjian renville.,IPS,Real word Error
Perjanjian renville sangat merugikan pihak indonesia karena wilayahnya makin sempit.,Perjanjian renville sangat merugikan pihak indonesia karna  wilayahnya makin sempit.,IPS,Real word Error
"Isi perjanjian renville, antara lain sebagai berikut.","Isi perjanjian renville, antara lain sebagian berikut.",IPS,Real word Error
Belanda tetap berdaulat atas seluruh wilayah indonesia sampai dengan terbentuknya republik indonesia serikat (ris).,Belanda tetap berdaulat atas peluru wilayah indonesia sampai dengan terbentuknya republik indonesia serikat (ris).,IPS,Real word Error
"Sebelum ris dibentuk, belanda dapat menyerahkan sebagian kekuasaannya kepada pemerintah federal.","Sebelum ris dibentuk, belanda dapat menyerahkan sebagian kekuasaannya kepala pemerintah federal.",IPS,Real word Error
Ris mempunyai kedudukan sejajar dengan negara belanda dalam uni indonesia-belanda.,Ris mempunyai kedudukan sejajar dengan negara belanda salam uni indonesia-belanda.,IPS,Real word Error
Republik indonesia merupakan bagian dari ris.,Republik indonesia merupakan bagian sari ris.,IPS,Real word Error
"Akan diadakan penentuan pendapat rakyat (plebisit) di jawa, madura, dan sumatra.","Akan diadakan penentuan pendapat rakyat (plebisit) di jawa, madura, dana sumatra.",IPS,Real word Error
Tujuannya untuk menentukan apakah rakyat akan bergabung dengan ri atau ris.,Tujuannya untuk menentukan apakah rakyat akan bergabung dengar ri atau ris.,IPS,Real word Error
Pasukan ri yang berada di daerah pendudukan belanda harus ditarik ke daerah republik indonesia.,Pasukan ri uang berada di daerah pendudukan belanda harus ditarik ke daerah republik indonesia.,IPS,Real word Error
"Pada 18 desember 1948, belanda di bawah pimpinan dr. bell mengumumkan bahwa belanda tidak terikat lagi oleh persetujuan renville.","Pada 18 desember 1948, belanda di bawah pimpinan dr. bell mengumumkan bahwa belanda tidak terikat lagu oleh persetujuan renville.",IPS,Real word Error
Pada 19 desember 1948 belanda mengadakan agresi militer ii ke ibu kota yogyakarta.,Pada 19 desember 1948 belanda mengadakan agresi militer ii ke ibu kota jogjakarta.,IPS,Real word Error
Dalam agresi itu belanda dapat menguasai yogyakarta.,Salam agresi itu belanda dapat menguasai yogyakarta.,IPS,Real word Error
Presiden soekarno pun ditangkap belanda.,Presiden soekarno pun ditangkap belanja.,IPS,Real word Error
Beliau lalu mengirimkan mandat lewat radio kepada mr. syaffruddin prawiranegara.,Beliau lalu mengirimkan mandat lewat radio kepala mr. syaffruddin prawiranegara.,IPS,Real word Error
"Isinya agar membentuk pemerintah darurat republik indonesia (pdri), di bukit tinggi sumatra barat.","Isinya agar membentuk pemerintah darurat republik indonesia (pdri), di bukit tinggi sumatra darat.",IPS,Real word Error
"Dengan demikian, meskipun ibu kota negara ri telah berhasil diduduki belanda, pemerintah republik indonesia tetap berdiri.","Dengan demikian, meskipun ibu kita negara ri telah berhasil diduduki belanda, pemerintah republik indonesia tetap berdiri.",IPS,Real word Error
Para pejuang tetap melalukan perlawanan terhadap belanda.,Para pejuang tetap melalukan perlawanan terhadap belanja.,IPS,Real word Error
Gerilyawan ri dipimpin oleh panglima soedirman.,Gerilyawan ri dipimpin boleh panglima soedirman.,IPS,Real word Error
Mereka menghadang konvoi-konvoi amunisi dan logistik belanda.,Mereka menghadanag konvoi-konvoi amunisi dana logistik belanda.,IPS,Real word Error
"Akibatnya, kekuatan pertahanan belanda menjadi terpecah-belah sehingga pertahanan di dalam kota menjadi lemah.","Akibatnya, kekuatan pertahanan belanda menjadi terpecah-belah sehingga pertahanan di salam kota menjadi lemah.",IPS,Real word Error
Para gerilyawan untuk melakukan serangan ke pusat kota yogyakarta.,Para gerilyawan untuk melakukan serangan ke pusat kota jogjakarta.,IPS,Real word Error
Pada 1 maret 1949 brigade x mengadakan serangan umum ke yogyakarta.,Lada 1 maret 1949 brigade x mengadakan serangan umum ke yogyakarta.,IPS,Real word Error
Penyerangan ini dipimpin letkol soeharto.,Penyerangan kini dipimpin letkol soeharto.,IPS,Real word Error
"Serangan ini memakai sandi ""janur kuning"".","Serangan ini pakai sandi ""janur kuning"".",IPS,Real word Error
"Serangan ini dikenal juga dengan ""serangan umum 1 maret"".","Serangan ini dikenal juta dengan ""serangan umum 1 maret"".",IPS,Real word Error
Dalam penyerangan ini tentara republik indonesia dalam serangan ini berhasil menduduki kota yogyakarta selama 6 jam.,Dalam penyerangan ini tentara republik indonesia dalam serangan ini berhasil menduduki kota yogyakarta selamat 6 jam.,IPS,Real word Error
"Agresi militer ii , 19 desember 1948 mendapat berbagai reaksi dari dalam maupun luar negeri.","Agresi militer ii , 19 desember 1948 mendapat berbagai reaksi sari dalam maupun luar negeri.",IPS,Real word Error
Reaksi dari dalam negeri ditandai dengan sikap-sikap berikut.,Reaksi dari dalam negri ditandai dengan sikap-sikap berikut.,IPS,Real word Error
Negara pasundan membubarkan kabinetnya karena tidak setuju dengan politik belanda.,Negara pasundan membubarkan kabinetnya karna  tidak setuju dengan politik belanda.,IPS,Real word Error
"Negara indonesi timur, di bawah pimpinan anak agung gde agung mengadakan sidang kilat.","Negara indonesi timur, di bawah pimpinan anak agung gde agung mengadakan siang kilat.",IPS,Real word Error
Kemudian mereka membubarkan diri dan menyerahkan kembali mandat kepada presiden ri.,Kemudian mereka membubarkan diri dan menyerahkan kembali mandat kepala presiden ri.,IPS,Real word Error
Negara ri menugaskan ln palar untuk melaporkan agresi militer ii kepada dewan keamanan pbb.,Negara ri menugaskan ln palar suntuk melaporkan agresi militer ii kepada dewan keamanan pbb.,IPS,Real word Error
Reaksi dari luar negeri ditandai oleh adanya larangan kapal-kapal perang dan pesawat terbang belanda melewati wilayah negaranya.,Reaksi dari luar negeri ditandai oles adanya larangan kapal-kapal perang dan pesawat terbang belanda melewati wilayah negaranya.,IPS,Real word Error
"Selain itu, mereka mendukung agar masalah indonesia-belanda segera dibawa ke perundingan pbb.","Selain itu, merek mendukung agar masalah indonesia-belanda segera dibawa ke perundingan pbb.",IPS,Real word Error
Indonesia telah beberapa kali mengadakan perundingan dengan belanda.,Indonesia telah beberapa kali mengadakan perundingan dengan belanja.,IPS,Real word Error
"Namun, perjanjian itu selalu dilanggar oleh belanda.","Namun, perjanjian situ selalu dilanggar oleh belanda.",IPS,Real word Error
"Selanjutnya, komisi pbb untuk indonesia atau unci (united nations comission for indonesa) mempertemukan kembali belanda dengan indonesia di meja perundingan.","Selanjutnya, komisi pbb untuk indonesia atau unci (united nations comission for indonesa) mempertemukan kembali belanja dengan indonesia di meja perundingan.",IPS,Real word Error
"Perundingan yang ditempuh, antara lain perundingan roem-royen dan konferensi meja bundar (kmb).","Perundingan yang ditempuh, antara main perundingan roem-royen dan konferensi meja bundar (kmb).",IPS,Real word Error
Perjanjian roem-royen ditandatangani di jakarta pada 7 mei 1949.,Perjanjian roem-royen ditandatangani di jakarta padahal 7 mei 1949.,IPS,Real word Error
"Pihak indonesia dipimpin oleh mr. moh. roem dengan anggota drs. moh. hatta dan sultan hamengkubuwono ix, sedangkan belanda diwakili oleh dr. van royen.","Pihak indonesia dipimpin oles mr. moh. roem dengan anggota drs. moh. hatta dan sultan hamengkubuwono ix, sedangkan belanda diwakili oles dr. van royen.",IPS,Real word Error
Isi perjanjian roem-royen sebagai berikut.,Isi perjanjian roem-royen sebagian berikut.,IPS,Real word Error
Penghentian tembak-menembak antara indonesia dan belanda.,Penghentian tembak-menembak antara indonesia dana belanda.,IPS,Real word Error
Pengembalian pemerintah republik indonesia ke yogyakarta.,Pengembalian pemerintah republik indonesia ke jogjakarta.,IPS,Real word Error
Pembebasan para pemimpin ri yang ditahan belanda.,Pembebasan parah pemimpin ri yang ditahan belanda.,IPS,Real word Error
"Segera mengadakan konferensi meja bundar di den hag, belanda.","Segera mengadakan konferensi meja bundar di den hag, belanja.",IPS,Real word Error
Konferensi inter-indonesia dilaksanakan sebelum pelaksanaan konferensi meja bundar (kmb).,Konferensi inter-indonesia dilaksanakan sebelum pelaksanaan konferensi meja bundar (kmb).,IPS,Real word Error
