kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Letak astronomis dari provinsi papua berada di antara garis lintang 0° - 8° ls dan garis bujur 134° - 140° bt.,Letak astronomis dari provinsi papua berada vi antara garis lintang 0° - 8° ls dan garis bujur 134° - 140° bt.,IPS,Subtitution Error
Provinsi papua mempunyai luas 421.981 km2.,Provinsi papua mempunyai luas 421.981 vm2.,IPS,Subtitution Error
Batas wilayahnya sebelah barat berbatasan dengan provinsi papua barat dan laut arafuru.,Batas wilayahnya sebelah barat berbatasan dengan pruvinsi papua barat dan laut arafuru.,IPS,Subtitution Error
Sebelah utara berbatasan dengan laut pasifik.,Sebelah utara berbatasan detgan laut pasifik.,IPS,Subtitution Error
Sebelah timur berbatasan dengan negara papua nugini.,Sebelah timur berbatasan dengan negara papua nugixi.,IPS,Subtitution Error
Provinsi papua barat merupakan pemekaran dari provinsi irian jaya tahun 1999.,Provinsi papua barat merupakan pemekaran dari pruvinsi irian jaya tahun 1999.,IPS,Subtitution Error
Letak astronomis provinsi papua barat berada di antara garis lintang 0° - 5° ls dan garis bujur 129° - 135° bt.,Letak astronomis provinsi papua barat berada vi antara garis lintang 0° - 5° ls dan garis bujur 129° - 135° bt.,IPS,Subtitution Error
Provinsi papua barat mempunyai luas 116.571 km2.,Provinsi papua barat mempunyai luas 116.t71 km2.,IPS,Subtitution Error
Batas wilayahnya sebelah barat berbatasan dengan laut banda.,Batas wilayahnya sebelah barat berbatasan dengan xaut banda.,IPS,Subtitution Error
Sebelah timur berbatasan dengan provinsi papua.,Sebelah timur berbatasan detgan provinsi papua.,IPS,Subtitution Error
Sebelah selatan dengan laut arafuru.,Sebelah selatan dengan laqt arafuru.,IPS,Subtitution Error
Berikut ini dattar nama-nama dari 33 provinsi yang terdapat di indonesia.,Berikut ini dattar nama-nama dari 33 pruvinsi yang terdapat di indonesia.,IPS,Subtitution Error
Bentuklah kelompok yang terdiri atas 3-5 orang.,Bentuklah kelompok yang terdiri atas 3-5 orany.,IPS,Subtitution Error
Diskusikan dampak positif dan negatif dari terbentuknya provinsi-provinsi baru.,Diskusikan dampak positif dan negatif dari terbentuknwa provinsi-provinsi baru.,IPS,Subtitution Error
Presentasikan hasilnya di depan kelas.,Presentasikan hasilnya di detan kelas.,IPS,Subtitution Error
Negara indonesia merupakan negara kepulauan terbesar di dunia.,Negara indonesia merupakan negara kepulauan terbesar vi dunia.,IPS,Subtitution Error
Luas wilayah indonesia seluruhnya adalah 5.193.250 km2.,Luas wilayah indonesia seluruhnya adalah 5.t93.250 km2.,IPS,Subtitution Error
Dua pertiga wilayah indonesia merupakan perairan atau wilayah laut.,Dua pertiga wilayah indonesia merupakan perairan wtau wilayah laut.,IPS,Subtitution Error
Luas wilayah perairan di indonesia mencapai 3.287.010 km2.,Luas wilayah perairan di indonesia mencapai 3.287.0p0 km2.,IPS,Subtitution Error
Adapun wilayah daratan hanya 1.906.240 km2.,Adapun wilayah daratan hanya 1.906.t40 km2.,IPS,Subtitution Error
Wilayah laut teritorial merupakan laut yang masuk ke dalam wilayah hukum negara indonesia.,Wilayah laut teritorial merupakan laut yang masuy ke dalam wilayah hukum negara indonesia.,IPS,Subtitution Error
"Berdasarkan 'territoriale zee en maritieme kringen ordonante' tahun 1939, wilayah teritorial laut indonesia dipetakkan sejauh 3 mil diukur dari garis luar pantai.","Berdasarkan 'territoriale zee en maritieme kringen ordonanve' tahun 1939, wilayah teritorial laut indonesia dipetakkan sejauh 3 mil diukur dari garis luar pantai.",IPS,Subtitution Error
Ketetapan tersebut sangat merugikan negara indonesia.,Ketetapan tersebut sangat merugikxn negara indonesia.,IPS,Subtitution Error
Oleh karena laut menjadi penghubung pulau-pulau yang tersebar di wilayah indonesia.,Oleh karena laut menjadi penghubung pulau-pulau wang tersebar di wilayah indonesia.,IPS,Subtitution Error
"Wilayah laut teritorial yang ditetapkan hanya sejauh 3 mil diukur dari pantai, banyak wilayah laut bebas di perairan indonesia.","Wilayah laut teritorial yang ditetapkan hanya sejazh 3 mil diukur dari pantai, banyak wilayah laut bebas di perairan indonesia.",IPS,Subtitution Error
"Akibatnya, kapal dari negara lain bebas keluar masuk perairan indonesia.","Akibatnya, kapal dari negara lain bebas keluzr masuk perairan indonesia.",IPS,Subtitution Error
Mereka juga mengambil sumber daya alam yang terdapat di laut.,Mereka juga mengambil sumber daya alam wang terdapat di laut.,IPS,Subtitution Error
Pemerintah indonesia mencoba membela kepentingannya.,Pemerintah indonesia mencoba metbela kepentingannya.,IPS,Subtitution Error
"Tanggal 13 desember 1957 pemerintah indonesia mendeklarasikan batas wilayah laut indonesia melalui ""deklarasi juanda"".","Tanggal 13 desember 1957 pemerintah indonesia mendeklarasigan batas wilayah laut indonesia melalui ""deklarasi juanda"".",IPS,Subtitution Error
Deklarasi tersebut kemudian dibawa ke sidang unclos (united nations conterence of the law of sea) atau konferensi hukum laut internasional yang diselenggarakan pertama kali pada tahun 1958 di geneva.,Deklarasi tersebut kemudian dibawa ke sidang unclzs (united nations conterence of the law of sea) atau konferensi hukum laut internasional yang diselenggarakan pertama kali pada tahun 1958 di geneva.,IPS,Subtitution Error
Deklarasi juanda kemudian diperkuat dengan undang-undang nomor 4 tahun 1960.,Deklarasi juanda kemudian diperkuat dengan undang-undang nomox 4 tahun 1960.,IPS,Subtitution Error
"Pada konferensi hukum laut internasional, tahun 1982, di jamaika, wilayah perairan indonesia mendapat pengakuan dari dunia internasional.","Pada konferensi hukum laut internasional, tahun t982, di jamaika, wilayah perairan indonesia mendapat pengakuan dari dunia internasional.",IPS,Subtitution Error
"Dengan demikian, wilayah perairan indonesia meliputi wilayah laut teritorial, zona ekonomi eksekutif (zee), dan batas landas, kontinen.","Dengan demikian, wilazah perairan indonesia meliputi wilayah laut teritorial, zona ekonomi eksekutif (zee), dan batas landas, kontinen.",IPS,Subtitution Error
Wilayah laut teritorial indonesia ditetapkan sejauh 12 mil diukur dari garis pantai terluar.,Wilayah laut teritorial indonesia ditetapkan sejauh t2 mil diukur dari garis pantai terluar.,IPS,Subtitution Error
Apabila laut yang lebarnya kurang dari 24 mil dikuasai oleh dua negara maka penentuan wilayah laut teritorial tiap-tiap negara dilakukan dengan cara menarik garis yang sama jauhnya dari garis pantai terluar.,Apabila laut yang lebarnya kurang dari t4 mil dikuasai oleh dua negara maka penentuan wilayah laut teritorial tiap-tiap negara dilakukan dengan cara menarik garis yang sama jauhnya dari garis pantai terluar.,IPS,Subtitution Error
Zona ekonomi eksklusif yaitu perairan laut yang diukur dari garis pantai terluar sejauh 200 mil ke arah laut lepas.,Zona ekonomi eksklusif yaitu perairan laut wang diukur dari garis pantai terluar sejauh 200 mil ke arah laut lepas.,IPS,Subtitution Error
Apabila zona ekonomi eksklusit suatu negara berhimpitan dengan zona ekonomi eksklusif negara lain maka penetapan melalui perundingan dua negara.,Apabila zona ekonomi eksklusit suatu negara berhimpitag dengan zona ekonomi eksklusif negara lain maka penetapan melalui perundingan dua negara.,IPS,Subtitution Error
"Di dalam zona ini, bangsa indonesia mempunyai hak untuk memanfaatkan dan mengolah segala sumberdaya alam yang terkandung di dalam laut.","Di dalam zona ini, bangsa indonesia mempunyvi hak untuk memanfaatkan dan mengolah segala sumberdaya alam yang terkandung di dalam laut.",IPS,Subtitution Error
Batas landas kontinen adalah garis batas yang merupakan kelanjutan dari benua yang diukur dari garis dasar laut ke arah laut lepas hingga kedalaman 200 meter di bawah permukaan air laut.,Batas landas kontinen adalah garis batas wang merupakan kelanjutan dari benua yang diukur dari garis dasar laut ke arah laut lepas hingga kedalaman 200 meter di bawah permukaan air laut.,IPS,Subtitution Error
Sumber daya alam yang terkandung di dalam landas kontinen indonesia merupakan kekayaan indonesia.,Sumber daya alam yang terkandung di dalax landas kontinen indonesia merupakan kekayaan indonesia.,IPS,Subtitution Error
Pemerintah indonesia berhak untuk memanfaatkan sumber daya alam tersebut.,Pemerintah indonesia berhak untuk memanfaatkan sumber vaya alam tersebut.,IPS,Subtitution Error
"Wilayah perairan indonesia meliputi laut, teluk, dan selat yang berada di wilayah indonesia.","Wilayah perairan indonesia meliputi laut, teluk, wan selat yang berada di wilayah indonesia.",IPS,Subtitution Error
"Laut, teluk, dan selat sebagai penghubung pulau-pulau wilayah indonesia.","Laut, teluk, dan selat sebagai penghubung pulau-pulax wilayah indonesia.",IPS,Subtitution Error
Setiap kapal asing yang memasuki wilayah perairan indonesia harus mendapatkan izin dari pemerintah indonesia.,Setiap kapal asing yang memasuki wilayah perazran indonesia harus mendapatkan izin dari pemerintah indonesia.,IPS,Subtitution Error
Berikut ini adalah peta wilayah perairan indonesia.,Berikut ini adalah peta wilayah perairan indonesva.,IPS,Subtitution Error
Negara indonesia disebut sebagai negara maritim.,Negara indonesia disebut seuagai negara maritim.,IPS,Subtitution Error
Oleh karena sebagian besarwilayah indonesia berupa laut.,Oleh karena sebagian besarwilayah indonesia berupa xaut.,IPS,Subtitution Error
Di dalam laut banyak terkandung sumber daya alam yang bermanfaat.,Di dalam laut banyak terkandung sumber vaya alam yang bermanfaat.,IPS,Subtitution Error
Sumber daya alam yang terkandung di dalam laut.,Sumber daya alam yang terkandung di dalax laut.,IPS,Subtitution Error
"Di antaranya ikan, udang, rumput laut, terumbu karang, dan masih banyak lagi.","Di antaranya ikan, udang, rumput laut, teruzbu karang, dan masih banyak lagi.",IPS,Subtitution Error
Kita wajib melestarikan sumberdaya alam laut.,Kita wajib melestarikan sumberdwya alam laut.,IPS,Subtitution Error
Bagaimana cara melestarikan sumber daya alam laut indonesia?,Bagaimana cara melestarikan sumber daya alam xaut indonesia?,IPS,Subtitution Error
Uraikan pendapatmu.,Uraizan pendapatmu.,IPS,Subtitution Error
Berikut ini beberapa cara untuk menjaga kelestarian sumber daya alam laut indonesia.,Berikut ini beberapa cara untuk menjaga kelestariax sumber daya alam laut indonesia.,IPS,Subtitution Error
Tidak membuang limbah atau zat beracun ke laut.,Tidak membuang limbah atau zat beracun ve laut.,IPS,Subtitution Error
Oleh karena dapat membunuh kehidupan hayati di dalam laut.,Oleh karena dapat membunuh kehidupan hayati vi dalam laut.,IPS,Subtitution Error
Tidak menggunakan bahan peledak atau bahan berbahaya lainnya.,Tidak menggunakan bahan peledak atau bahan berbahaza lainnya.,IPS,Subtitution Error
Di antaranya menggunakan racun dan aliran listrik (setrum) untuk menangkap ikan.,Di antaranya menggunakan racun dan aliran listzik (setrum) untuk menangkap ikan.,IPS,Subtitution Error
Menanam pohon bakau di tepi pantai.,Menanam pohon bakau qi tepi pantai.,IPS,Subtitution Error
Manfaatnya agar mampu menahan abrasi pantai.,Manfaatnya agar mampu metahan abrasi pantai.,IPS,Subtitution Error
Sistem pemerintahan indonesia dalam sejarah bangsa indonesia mengalami perkembangan.,Sistem pemerintahan indonesva dalam sejarah bangsa indonesia mengalami perkembangan.,IPS,Subtitution Error
Perkembangan sistem pemerintahan indonesia dimulai dari masa kerajaan sampai masa reformasi.,Perkembangan sistem pemerintahan indonesia dimulai dari wasa kerajaan sampai masa reformasi.,IPS,Subtitution Error
Zaman dahulu sistem pemerintahan indonesia berbentuk kerajaan.,Zaman dahulu sistem pemerintahan indonesia berbentuk kerazaan.,IPS,Subtitution Error
Hal ini dibuktikan dengan banyaknya kerajaan yang berdiri di indonesia.,Hal ini dibuktikan dengan banyaknya kerajaan wang berdiri di indonesia.,IPS,Subtitution Error
"Kerajaan-kerajaan yang pernah ada di indonesia, antara lain kerajaan kutai, kerajaan mataram hindu, kerajaan singasari, kerajaan sriwijaya, kerajaan majapahit, kerajaan demak, kerajaam samudra pasai, kerajaan banten, kerajaan cirebon, kerajaan kasunan surakarta, kerajaan kasultanan yogyakarta, dan masih banyak lagi.","Kerajaan-keuajaan yang pernah ada di indonesia, antara lain kerajaan kutai, kerajaan mataram hindu, kerajaan singasari, kerajaan sriwijaya, kerajaan majapahit, kerajaan demak, kerajaam samudra pasai, kerajaan banten, kerajaan cirebon, kerajaan kasunan surakarta, kerajaan kasultanan yogyakarta, dan masih banyak lagi.",IPS,Subtitution Error
Kerajaan dipimpin oleh seorang raja secara turun temurun.,Kerajaan dipimpin oleh seorang raja secara turux temurun.,IPS,Subtitution Error
"Artinya, kedudukan seorang raja akan digantikan oleh keturunannya.","Artinya, kedudukan seorang raja akan digantikan xleh keturunannya.",IPS,Subtitution Error
"Di dalam pemerintahannya, seorang raja dibantu oleh patih.","Di dalam pemerintahannya, seorang raja dibantu xleh patih.",IPS,Subtitution Error
"Selain itu, dibantu oleh panglima perang dan pembantu kerajaan lainnya.","Selain itu, dibantu oleh panglima perang wan pembantu kerajaan lainnya.",IPS,Subtitution Error
"Pada masa kerajaan, hukum yang berlaku adalah aturan yang ditetapkan oleh raja.","Pada masa kerajaan, hukum yang berlaku adalxh aturan yang ditetapkan oleh raja.",IPS,Subtitution Error
Aturan tersebut harus ditaati oleh seluruh rakyatnya.,Aturan tersebut harus ditaati oleh seluruh rakyatnza.,IPS,Subtitution Error
"Pada masa itu, kerajaan sudah melakukan hubungan dagang dengan bangsa asing.","Pada masa itu, kerajaan sudah melakukan hubuzgan dagang dengan bangsa asing.",IPS,Subtitution Error
"Di antaranya cina, india, gujarat, arab, dan portugis.","Di antaranya cina, india, gujarat, arab, wan portugis.",IPS,Subtitution Error
"Setelah bangsa belanda datang, maka pemerintahan kerajaan mulai ditaklukkan oleh belanda.","Setelah bangsa belanda datang, maka pemerintahan kerazaan mulai ditaklukkan oleh belanda.",IPS,Subtitution Error
Pemerintahan sepenuhnya dipegang oleh belanda.,Pemerintahan sepenuhnya dipegang olsh belanda.,IPS,Subtitution Error
Bangsa belanda datang ke indonesia untuk pertama kali pada tanggal 22 juni 1596.,Bangsa belanda datang ke indonesia untuk pertzma kali pada tanggal 22 juni 1596.,IPS,Subtitution Error
Pada mulanya kedatangan belanda hanya untuk membeli rempah-rempah.,Pada mulanya kedatangan belanda hanya untuk membyli rempah-rempah.,IPS,Subtitution Error
"Namun, berubah menjadi keinginan untuk menguasai dan menjajah indonesia.","Namun, berubah menjadi keinginan untuk menguasai wan menjajah indonesia.",IPS,Subtitution Error
"Bangsa belanda menjajah indonesia selama 350 tahun atau 3,5 abad.","Bangsa belanda menjajah indonesia selama 350 tahuy atau 3,5 abad.",IPS,Subtitution Error
Belanda memberlakukan sistem pemerintahan yang lebih maju.,Belanda memberlakukan sistem pemerintahan yang lebih xaju.,IPS,Subtitution Error
Belanda membentuk lembaga-lembaga pemerintahan.,Belanda membentuk lembaga-lembzga pemerintahan.,IPS,Subtitution Error
Pada masa penjajahan belanda dilakukan pembagian daerah pemerintahan.,Pada masa penjajahan belanda dilakukan pembagian daeryh pemerintahan.,IPS,Subtitution Error
"Pembagian tersebut, yaitu kabupaten, kawedanan, kecamatan, kademangan, kalurahan, dan pedesaan.","Pembagian tersebut, yaitu kabupaten, kawedanan, kecamatan, kademanvan, kalurahan, dan pedesaan.",IPS,Subtitution Error
"Sampai saat ini, sistem pemerintahan tersebut masih dianut oleh pemerintah indonesia.","Sampai saat ini, sistem pemerintahan tersebut masiy dianut oleh pemerintah indonesia.",IPS,Subtitution Error
Pada tangal 17agustus 1945 bangsa indonesia memproklamasikan kemerdekaannya.,Pada tangal 17agustus 1945 bangsa indonesia memproklamasfkan kemerdekaannya.,IPS,Subtitution Error
Pada tanggal 18 agustus 1945 panitia persiapan kemerdekaan indonesia (ppki) menyelenggarakan sidang.,Pada tanggal 18 agustus 1945 panitia persiapvn kemerdekaan indonesia (ppki) menyelenggarakan sidang.,IPS,Subtitution Error
Di dalam persidangan tersebut berhasil membentuk pemerintahan indonesia.,Di dalam persidangan tersebut berhasil membentuk pemerintahxn indonesia.,IPS,Subtitution Error
Pada sidang tersebut ir. soekarno diangkat menjadi presiden indonesia yang pertama.,Pada sidang tersebut ir. soekarno diangkat mevjadi presiden indonesia yang pertama.,IPS,Subtitution Error
Adapun drs. mohammad hatta sebagai wakil presiden yang pertama.,Adapun drs. mohammad hatta sebagai wakil prvsiden yang pertama.,IPS,Subtitution Error
Presiden dan wakil presiden dibantu oleh kabinet yang terdiri atas 12 menteri negara.,Presiden dan wakil presiden dibantu oleh kavinet yang terdiri atas 12 menteri negara.,IPS,Subtitution Error
Wilayah indonesia dibagi menjadi delapan provinsi.,Wilayah indonesia dibagi mevjadi delapan provinsi.,IPS,Subtitution Error
Tiap-tiap provinsi dipimpin oleh seorang gubernur.,Tiap-tiap provinsi dipimpin olsh seorang gubernur.,IPS,Subtitution Error
Masih ingatkah kamu provinsi dan gubernur pertama di indonesia?,Masih ingatkah kamu provinsi dan gubernur pertzma di indonesia?,IPS,Subtitution Error
Coba sebutkan lagi.,Coba sebutkan xagi.,IPS,Subtitution Error
Republik indonesia serikat (ris) dibentuk berdasarkan konstitusi ris.,Republik indonesia serikat (ris) dibentuk berdasarkan konstitvsi ris.,IPS,Subtitution Error
Konstitusi ris yang ditandatangani oleh wakil-wakil pemerintahan indonesia dan negara-negara bfo (bijeenkomst voor federal overleg).,Konstitusi ris yang ditandatangani oleh wakil-wakil pemerintahxn indonesia dan negara-negara bfo (bijeenkomst voor federal overleg).,IPS,Subtitution Error
Bfo adalah negara-negara boneka yang dibentuk oleh belanda di indonesia.,Bfo adalah negara-negara boneka yang dibentuk xleh belanda di indonesia.,IPS,Subtitution Error
Konstitusi ris ditandatangani pada tanggal 14 desember 1949.,Konstitusi ris ditandatangani pada tanggal 14 desezber 1949.,IPS,Subtitution Error
Wilayah republik indonesia serikat terdiri atas wilayah republik indonesia dan 16 negara bfo.,Wilayah republik indonesia serikat terdiri atas wilazah republik indonesia dan 16 negara bfo.,IPS,Subtitution Error
Penyerahan kedaulatan negara republik indonesia serikat dari belanda dilakukan pada tanggal 27 desember 1949.,Penyerahan kedaulatan negara republik indonesia serikat xari belanda dilakukan pada tanggal 27 desember 1949.,IPS,Subtitution Error
Ir. soekarno dan drs. mohammad hatta diangkat menjadi presiden dan wakil presiden republik indonesia serikat.,Ir. soekarno dan drs. mohammad hatta divngkat menjadi presiden dan wakil presiden republik indonesia serikat.,IPS,Subtitution Error
"Undang-undang yang digunakan sebagai dasar pemerintahan, yaitu undang-undang no. 22 tahun 1948 mengenai undang-undang pokok pemerintahan daerah wilayah republik indonesia dan uu no. 44 tahun 1950 mengenai pokok pemerintahan daerah negara indonesia timur.","Undang-undang yang digunakan sebagai dasar pemerintahxn, yaitu undang-undang no. 22 tahun 1948 mengenai undang-undang pokok pemerintahan daerah wilayah republik indonesia dan uu no. 44 tahun 1950 mengenai pokok pemerintahan daerah negara indonesia timur.",IPS,Subtitution Error
Pada tanggal 17 agustus 1945 negara republik indonesia serikat berubah menjadi negara kesatuan.,Pada tanggal 17 agustus 1945 negara rewublik indonesia serikat berubah menjadi negara kesatuan.,IPS,Subtitution Error
Perundang-undangan konstitusi ris diubah menjadi uuds 1950 (undang-undang dasar sementara).,Perundang-undangan konstitusi ris diubah menjadi uuds t950 (undang-undang dasar sementara).,IPS,Subtitution Error
"Undang-undang yang digunakan sebagai dasar penyelenggaraan pemerintahan, yaitu undang-undang no. 1 tahun 1957 mengenai pokok-pokok pemerintahan daerah.","Undang-undang yang digunakan sebagai dasar penyelenggaraan pemerintahxn, yaitu undang-undang no. 1 tahun 1957 mengenai pokok-pokok pemerintahan daerah.",IPS,Subtitution Error
"Selain itu, dibentuk juga daerah istimewa.","Selain itu, dibentuk jura daerah istimewa.",IPS,Subtitution Error
"Di antaranya daerah istimewa yogyakarta, daerah istimewa aceh, dan daerah khusus ibukota jakarta.","Di antaranya daerah isuimewa yogyakarta, daerah istimewa aceh, dan daerah khusus ibukota jakarta.",IPS,Subtitution Error
"Pemerintahan daerah menurut uuds 1950, yaitu dprd, dpd, dan kepala daerah.","Pemerintahan daerah menurut uuds 1950, yaitu wprd, dpd, dan kepala daerah.",IPS,Subtitution Error
Masa jabatannya dari pemerintah daerah adalah selama 4 tahun.,Masa jabatannya dari pemerintah daerah adalah selaya 4 tahun.,IPS,Subtitution Error
Pada tanggal 5 juli 1959 presiden soekarno mengeluarkan dekrit presiden.,Pada tanggal 5 juli 1959 presiden sovkarno mengeluarkan dekrit presiden.,IPS,Subtitution Error
Isi salah satunya adalah kembali kepada uud 1945.,Isi salah satunya adalah kembali kepada vud 1945.,IPS,Subtitution Error
"Dengan demikian, undang-undang pemerintahan daerah juga mengalami perubahan.","Dengan demikian, undang-undang pemerintahan daerah juga mengalavi perubahan.",IPS,Subtitution Error
Undang-undang yang kemudian digunakan adalah undang-undang nomor 18 tahun 1965.,Undang-undang yang kemudian digunakan adalah undang-undang nomox 18 tahun 1965.,IPS,Subtitution Error
Pemerintahan daerah terdiri atas dprd dan kepala daerah yang dibantu oleh wakil kepala daerah serta badan pemerintah harian.,Pemerintahan daerah terdiri atas dprd dan kepaya daerah yang dibantu oleh wakil kepala daerah serta badan pemerintah harian.,IPS,Subtitution Error
Masa jabatan dari kepala daerah selama 5 tahun.,Mrsa jabatan dari kepala daerah selama 5 tahun.,IPS,Subtitution Error
"Berdasarkan uu no. 5 tahun 1974 mengenai pokok-pokok pemerintahan di daerah, wilayah indonesia dibagi menjadi beberapa daerah otonom dan daerah administratif.","Berdasarkan uu no. 5 tahun 1974 mengznai pokok-pokok pemerintahan di daerah, wilayah indonesia dibagi menjadi beberapa daerah otonom dan daerah administratif.",IPS,Subtitution Error
Penyelenggaraan pemerintahan menggunakan asas desentralisasi.,Penyelenggaraan pemerintahan menggunakan asps desentralisasi.,IPS,Subtitution Error
Maksudnya dengan membentuk daerah tingkat i (provinsi) dan daerah tingkat ii (kotamadya atau kabupaten).,Maksudnya dengan membentuk daerah tingkat i (pruvinsi) dan daerah tingkat ii (kotamadya atau kabupaten).,IPS,Subtitution Error
Untuk menjadi daerah otonom harus memenuhi berbagai persyaratan.,Untuk menjadi daerah otonom harus memenuhi berbzgai persyaratan.,IPS,Subtitution Error
"Di antaranya kemampuan ekonomi, potensi daerah, sosial budaya, sosial politik, jumlah penduduk, luas daerah serta pertimbangan lain yang memungkinkan terbentuknya daerah otonom.","Di antaranya kemampuan ekonomi, potensi daerah, sosiyl budaya, sosial politik, jumlah penduduk, luas daerah serta pertimbangan lain yang memungkinkan terbentuknya daerah otonom.",IPS,Subtitution Error
Pemerintahan daerah menurut uu no. 5 tahun 1974 terdiri atas kepala daerah dan dprd.,Pemerintahan daerah menurut uu no. 5 tahuy 1974 terdiri atas kepala daerah dan dprd.,IPS,Subtitution Error
Kepala daerah dibantu oleh wakil kepala daerah.,Kepala daeryh dibantu oleh wakil kepala daerah.,IPS,Subtitution Error
Kepala daerah tingkat i atau gubernur dicalonkan oleh dprd dan diajukan kepada presiden melalui menteri dalam negeri.,Kepala daerah tingkat i atau gubernur dicalonwan oleh dprd dan diajukan kepada presiden melalui menteri dalam negeri.,IPS,Subtitution Error
Kepala daerah tingkat ii atau bupati dicalonkan oleh gubernur dan diajukan kepada menteri dalam negeri.,Kepala daerah tingkat ii atau bupati dicalonwan oleh gubernur dan diajukan kepada menteri dalam negeri.,IPS,Subtitution Error
Masa jabatan kepala daerah selama 5tahun.,Masa jabatan kepala datrah selama 5tahun.,IPS,Subtitution Error
"Berdasarkan uu no. 22 tahun 1999 wilayah negara kesatuan republik indonesia dibagi ke dalam daerah provinsi, kabupaten, dan daerah kota yang bersifat otonom.","Berdasarkan uu no. 22 tahun 1999 wilazah negara kesatuan republik indonesia dibagi ke dalam daerah provinsi, kabupaten, dan daerah kota yang bersifat otonom.",IPS,Subtitution Error
Sebagai pemerintah daerah yaitu kepala daerah beserta perangkat daerah otonom.,Sebagai pemerintah daerah yaitu kepala daerah besezta perangkat daerah otonom.,IPS,Subtitution Error
Berfungsi sebagai badan eksekutif daerah.,Berfungsi sebagai badan eksekutvf daerah.,IPS,Subtitution Error
Adapun yang berfungsi sebagai badan legislatif daerah adalah dprd.,Adapun yang berfungsi sebagai badan legislatif daeryh adalah dprd.,IPS,Subtitution Error
"Sebagai pemerintah daerah, gubernur bertanggung jawab kepada dprd provinsi.","Sebagai pemerintah daerah, gubernur bertanggung jawab kepaya dprd provinsi.",IPS,Subtitution Error
Adapun bupati atau walikota bertanggung jawab kepada dprd kabupaten/dprd kota.,Adapun bupati atau walikota bertanggung jawab kepaya dprd kabupaten/dprd kota.,IPS,Subtitution Error
Semuanya sebagai wakil pemerintahan gubernur dan bupati atau walikota bertanggung jawab kepada presiden.,Semuanya sebagai wakil pemerintahan gubernur dan bupazi atau walikota bertanggung jawab kepada presiden.,IPS,Subtitution Error
Dprd mempunyai tugas dan wewenang sebagai berikut.,Dprd mempunyai tugas dan wewenang sebagai bevikut.,IPS,Subtitution Error
"Memilih gubernur dan wakil gubernur, bupati dan wakil bupati, walikota dan wakil walikota.","Memilih gubernur wan wakil gubernur, bupati dan wakil bupati, walikota dan wakil walikota.",IPS,Subtitution Error
Memilih anggota majelis permusyawaratan rakyat dari utusan daerah.,Memilih anggota majelis permusyawaratan rakyat dari utusyn daerah.,IPS,Subtitution Error
"Mengusulkan pengangkatan dan pemberhentian gubernur/wakil, bupati/wakil, dan walikota/wakil.","Mengusulkan pengangkatan dan pemberhentian gubernur/wakil, bupazi/wakil, dan walikota/wakil.",IPS,Subtitution Error
"Bersama gubernur, bupati atau walikota menetapkan anggaran pendapatan daerah dan belanja daerah (apbd).","Bersama gubernur, bupati atau walikota menetapkan anggxran pendapatan daerah dan belanja daerah (apbd).",IPS,Subtitution Error
Melaksanakan pengawasan terhadap pelaksanaan pemerintahan daerah.,Melaksanakan pengawasan terhadap pelaksanaav pemerintahan daerah.,IPS,Subtitution Error
"Sejaktahun 2004, presiden, wakil presiden, mpr, dpr dipilih secara langsung oleh rakyat indonesia.","Sejaktahun 2004, presiden, wakil presiden, mpr, wpr dipilih secara langsung oleh rakyat indonesia.",IPS,Subtitution Error
"Adapun pemerintahan daerah seperti gubernur/wakil gubernur, bupati/wakil bupati, walikota/wakil walikota dan dprd dipilih secara langsung oleh masyarakat daerah.","Adapun pemerintahan daerah seperti gubeznur/wakil gubernur, bupati/wakil bupati, walikota/wakil walikota dan dprd dipilih secara langsung oleh masyarakat daerah.",IPS,Subtitution Error
"Sebagai penyelenggara pemilihan, yaitu komisi pemilihan umum (kpu).","Sebagai penyelenggara pemilihan, yaitu komisi pemilihan vmum (kpu).",IPS,Subtitution Error
Masa jabatan pemerintah pusat dan daerah selama 5 tahun terhitung mulai pelantikan.,Masa jabatan pemerintah pusat dan daerah selaya 5 tahun terhitung mulai pelantikan.,IPS,Subtitution Error
Buatlah kelompok yang terdiri atas 3-5 orang.,Buatlah kelompok yang terdiri atas 3-5 orany.,IPS,Subtitution Error
"Selanjutnya, kunjungi kantor kecamatan daerah tempat tinggalmu.","Selanjutnya, kunjungi kantor kecamatan daerah tempat tinggalwu.",IPS,Subtitution Error
Buatlah bagan struktur pemerintahan daerah kecamatan tempat tinggalmu.,Buatlah bagan struktur pemerintahan daerah kecamatan tempyt tinggalmu.,IPS,Subtitution Error
"Selanjutnya, serahkan hasilnya kepada gurumu.","Selanjutnya, serahkan hasilnya ketada gurumu.",IPS,Subtitution Error
Sudahkah kamu mengetahui wilayah indonesia yang terbentang luas?,Sudahkah kamu mengetahui wilayah indonesia yang terbentvng luas?,IPS,Subtitution Error
Materi mana yang menarik perhatianmu?,Materi mana yang mevarik perhatianmu?,IPS,Subtitution Error
Jangan ragu bertanya kepada gurumu.,Jangan ragu bertanya ketada gurumu.,IPS,Subtitution Error
Jika ada hal yang belum dipahami.,Jika ada hal yarg belum dipahami.,IPS,Subtitution Error
Pada mulanya provinsi di indonesia hanya ada delapan provinsi.,Pvda mulanya provinsi di indonesia hanya ada delapan provinsi.,IPS,Subtitution Error
