kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Buku ini memang menawarkan tema dan rasa yang berbeda-beda.,Buku ini memang menawarkan tema dan rsa yang berbeda-beda.,Bahasa Indonesia,Deletion Error
"Nasihat nenek"" karya clara ng dan Asylum"" karya lexie xu merupakan cerpen yang mengundang rasa mencekam.","Nasihat nenek"" karya clara ng dan Asyum"" karya lexie xu merupakan cerpen yang mengundang rasa mencekam.",Bahasa Indonesia,Deletion Error
"Beberapa penulis terkenal sebagai penulis teenlit juga tampil di buku ini, seperti tabula rasa"" oleh debbie wijaja, savana"" oleh dyan nuranindya, gelas di pinggir meja"" oleh ken terate, sms"" oleh luna torashyngu, dan letting go"" oleh ristee.","Beberapa penulis terkenal sebagai penulis teenlit juga tampil di buku ini, seperti tabula rasa"" oleh debbie wijaja, savana"" oleh dyan nuranindya, gelas di pinggir meja"" oleh ken terate, ms"" oleh luna torashyngu, dan letting go"" oleh ristee.",Bahasa Indonesia,Deletion Error
Ada pula cerpen-cerpen menarik lain dan memukau.,Ada pula cerpen-cerpen menarik lain dan memkau.,Bahasa Indonesia,Deletion Error
"Dua garis"" oleh jessica huawae bisa membuat rasa muak pembacanya.","Dua garis"" oleh jessica huawae bisa memuat rasa muak pembacanya.",Bahasa Indonesia,Deletion Error
"Akan tetapi, hal itu disebabkan oleh temanya yang memang merupakan kenyataan sebenarnya.","Akan tetapi, hal itu disebabkan oleh temnya yang memang merupakan kenyataan sebenarnya.",Bahasa Indonesia,Deletion Error
"Persepsi"" oleh maggie tiojakin yang bermain-main dengan persepsi pembacanya.","Persepsi"" oleh maggie tiojakin yang bermain-main denan persepsi pembacanya.",Bahasa Indonesia,Deletion Error
"Apalah artinya nama"" oleh marga t.bisa membuat para pembaca penasaran: berapa persentase kebenaran di cerpen tersebut.","Apalah artinya nama"" oleh marga t.bis membuat para pembaca penasaran: berapa persentase kebenaran di cerpen tersebut.",Bahasa Indonesia,Deletion Error
"Selain itu, bukan berarti cerpen-cerpen yang tidak disebutkan itu jelek, ya.","Selain itu, bukan berarti cerpen-cerpen yang tidk disebutkan itu jelek, ya.",Bahasa Indonesia,Deletion Error
Tulisan ini bisa terlalu panjang jika harus diulas satu per satu.,Tulisan ini bisa terlalu panjang jika hars diulas satu per satu.,Bahasa Indonesia,Deletion Error
Lebih baik pembaca sendiri yang membuktikannya.,Lebih baik pembaca sendri yang membuktikannya.,Bahasa Indonesia,Deletion Error
Saya sendiri merasa puas setelah membacanya.,Saya sendiri merasa uas setelah membacanya.,Bahasa Indonesia,Deletion Error
"Bahkan, para penulis yang sebelumnya kurang saya sukai, mampu membuat saya menikmati cerita yang mereka tuturkan itu.","Bahkan, para penulis yang sebelumnya kurang sya sukai, mampu membuat saya menikmati cerita yang mereka tuturkan itu.",Bahasa Indonesia,Deletion Error
Bacaan di atas juga berkategori sebagai resensi.,Bacaan di atas juga berkategori sebagai rsensi.,Bahasa Indonesia,Deletion Error
"Melalui resensi tersebut, dapat kita peroleh informasi ataupun gambaran tentang cerpen-cerpen yang ada di dalamnya.","Melalui resensi tersebut, dapat kita peroleh infrmasi ataupun gambaran tentang cerpen-cerpen yang ada di dalamnya.",Bahasa Indonesia,Deletion Error
Itu adalah kata yang tepat untuk menggambarkan nyawa musik yang dibawa oleh band asal malang ini.,Itu adalah kata yang tepat untuk mengambarkan nyawa musik yang dibawa oleh band asal malang ini.,Bahasa Indonesia,Deletion Error
"Hadir kembali meramaikan kancah musik lokal, atlesta mengusung nuansa percampuran musik pop, rnb dengan jazz dalam dua belas lagu besutan fifan christa dan kawankawan ini.","Hadir kembali meramaikan kancah musik lokal, atlsta mengusung nuansa percampuran musik pop, rnb dengan jazz dalam dua belas lagu besutan fifan christa dan kawankawan ini.",Bahasa Indonesia,Deletion Error
"Album kedua bertitel sentation dimulai dengan lagu berjudul aroma"".","Album kedua bertitel sentation dimulai dengan lag berjudul aroma"".",Bahasa Indonesia,Deletion Error
"Lirik yang singkat dengan sayup-sayup vokal perempuan, membiarkan pendengarnya berimajinasi dalam track pemanasan ini.","Lirik yang singkat dengan sayup-sayup vokal prempuan, membiarkan pendengarnya berimajinasi dalam track pemanasan ini.",Bahasa Indonesia,Deletion Error
"Tidak cukup sampai di situ, lagu kedua berjudul paris weekend"" juga membawa pada imajinasi seolah-olah berada dalam perjalanan panjang menuju ke suasana romantis bersama musik bernuansa jazz 80-an.","Tidak cukup sampai di situ, lagu keda berjudul paris weekend"" juga membawa pada imajinasi seolah-olah berada dalam perjalanan panjang menuju ke suasana romantis bersama musik bernuansa jazz 80-an.",Bahasa Indonesia,Deletion Error
Dalam lagu kedua ini sekilas melemparkan ingatan kita pada musik yang diusung oleh grup band earth wind and fire.,Dalam lagu kedua ini sekilas melemparkan ingtan kita pada musik yang diusung oleh grup band earth wind and fire.,Bahasa Indonesia,Deletion Error
"Ditambah dengan bumbu vokal dari vokalis perempuan di tengah track-nya, cukup menggoda dan menerbangkan imajinasi, bukan?","Ditambah dengan bumbu vokal dari vokalis prempuan di tengah track-nya, cukup menggoda dan menerbangkan imajinasi, bukan?",Bahasa Indonesia,Deletion Error
Album yang dikemas dengan dominan warna hitam ini menyuguhkan dua instrumen.,Album yang dikemas dengan dominan warna hitm ini menyuguhkan dua instrumen.,Bahasa Indonesia,Deletion Error
Nuansa itu sekilas terdengar ala kings of convenience ini.,Nuansa itu sekilas terdengar ala kings o convenience ini.,Bahasa Indonesia,Deletion Error
"Sementara itu, pada lagu kesembilan kita dibawa mendengarkan dentingan piano yang menenangkan setelah diajak menggoyangkan tubuh pada lagu sebelumnya, cadillac model"".","Sementara itu, pada lagu kesembilan kita dibwa mendengarkan dentingan piano yang menenangkan setelah diajak menggoyangkan tubuh pada lagu sebelumnya, cadillac model"".",Bahasa Indonesia,Deletion Error
"Jika anda adalah pecinta musik sekaligus penikmat fotograi, di album ini kita bisa menikmati keduanya sekaligus karena atlesta mengemas lirik-lirik dalam album sensation itu ke dalam 14 lembar foto menarik.","Jika anda adalah pecinta musik sekaligus penkmat fotograi, di album ini kita bisa menikmati keduanya sekaligus karena atlesta mengemas lirik-lirik dalam album sensation itu ke dalam 14 lembar foto menarik.",Bahasa Indonesia,Deletion Error
"Sayangnya lirik-lirik tersebut tidak semuanya tercetak dengan baik, dengan font handwriting yang cukup sulit untuk dibaca.","Sayangnya lirik-lirik tersebut tidak semuanya tercetak denan baik, dengan font handwriting yang cukup sulit untuk dibaca.",Bahasa Indonesia,Deletion Error
"Secara umum, album ini sebenarnya sudah mampu mendekati apa yang diinginkan atlesta, yakni kesan klasik.","Secara umum, album ini sebenarnya sudah mamu mendekati apa yang diinginkan atlesta, yakni kesan klasik.",Bahasa Indonesia,Deletion Error
Teks tersebut menyajikan informasi tentang isi dan kelebihan-kelebihan yang ada pada suatu album lagu berjudul sentation.,Teks tersebut menyajikan informasi tentang isi an kelebihan-kelebihan yang ada pada suatu album lagu berjudul sentation.,Bahasa Indonesia,Deletion Error
Tentu saja informasi-informasi yang disajikan resensi tersebut berbeda dengan yang sebelumnya.,Tentu saja informasi-informasi yang disajikan resensi terebut berbeda dengan yang sebelumnya.,Bahasa Indonesia,Deletion Error
Informasi yang dikemukakan resensi album lagu cenderung pada warna yang diberikan pada setiap lagu di dalamnya di samping mungkin pula ada gambaran informasi tentang ilustrasi/foto-foto yang ada pada album lagu tersebut.,Informasi yang dikemukakan resensi album lagu cenerung pada warna yang diberikan pada setiap lagu di dalamnya di samping mungkin pula ada gambaran informasi tentang ilustrasi/foto-foto yang ada pada album lagu tersebut.,Bahasa Indonesia,Deletion Error
"Kalau ada kisah cinta abadi antara seorang perempuan dan laki-laki yang menjadi legenda di dunia timur, itulah legenda layla dan majnun.","Kalau ada kisah cinta abadi antara seoang perempuan dan laki-laki yang menjadi legenda di dunia timur, itulah legenda layla dan majnun.",Bahasa Indonesia,Deletion Error
Kisah ini begitu melegenda sehingga muncul banyak versi menyangkut lika-liku hubungan cinta layla dan majnun.,Kisah ini begitu melegenda sehingga muncul banak versi menyangkut lika-liku hubungan cinta layla dan majnun.,Bahasa Indonesia,Deletion Error
"Ada anggapan bahwa kisah cinta layla-majnun ini hampir-hampir menyerupai cerita romeo and juliet karya sastrawan inggris, william shakespeare, terutama dalam hal tragedi yang menyelubungi hubungan cinta sepasang kekasih.","Ada anggapan bahwa kisah cinta layla-majnun ni hampir-hampir menyerupai cerita romeo and juliet karya sastrawan inggris, william shakespeare, terutama dalam hal tragedi yang menyelubungi hubungan cinta sepasang kekasih.",Bahasa Indonesia,Deletion Error
"Meski demikian, cerita romeo and juliet adalah salah satu karya yang ditulis oleh tangan william shakespeare pada abad ke-16.","Meski demikian, cerita romeo and juliet adaah salah satu karya yang ditulis oleh tangan william shakespeare pada abad ke-16.",Bahasa Indonesia,Deletion Error
"Sementara itu, layla dan majnun merupakan sebuah cerita yang dikisahkan dari mulut ke mulut dan baru pada abad ke-12 dituliskan oleh seorang penyair dari azerbaijan, nizami ganjavi, dalam bentuk syair.","Sementara itu, layla dan majnun merupakan sebah cerita yang dikisahkan dari mulut ke mulut dan baru pada abad ke-12 dituliskan oleh seorang penyair dari azerbaijan, nizami ganjavi, dalam bentuk syair.",Bahasa Indonesia,Deletion Error
Versi nizami inilah yang kemudian merupakan cerita yang paling populer.,Versi nizami inilah yang kemudian merupakan certa yang paling populer.,Bahasa Indonesia,Deletion Error
"Menurut jean-pierre guinhut, seorang orientalis dan ahli mengenai kebudayaan dan ilsafat timur yang juga pernah menjadi duta besar perancis untuk azerbaijan, pengaruh cerita layla-majnun ini melampaui tradisi timur.","Menurut jean-pierre guinhut, seorang orientalis dan ahl mengenai kebudayaan dan ilsafat timur yang juga pernah menjadi duta besar perancis untuk azerbaijan, pengaruh cerita layla-majnun ini melampaui tradisi timur.",Bahasa Indonesia,Deletion Error
"Jika melihat kembali ke masa abad pertengahan, yaitu sekitar abad ke-11-13, banyak dari karya sastra barat saat itu memiliki jejak sastra oriental yang kemudian memengaruhi karya-karya sastra seperti cerita kepahlawanan jerman abad ke-13 berjudul tristan und isolde yang ditulis oleh gottfried von strassburg atau dongeng perancis, aucassin et nicolette.","Jika melihat kembali ke masa abad pertengahan, yaitu sekitar abad ke-11-13, banyak dari karya sastra barat saat itu memiliki jejak sastra oriental yang kemudian memengaruhi karya-karya sastra seperti cerita kepahlawanan jerman abad ke-13 berjudul tristan und isolde yang ditlis oleh gottfried von strassburg atau dongeng perancis, aucassin et nicolette.",Bahasa Indonesia,Deletion Error
"Sampai saat ini, kisah layla-majnun merupakan cerita yang paling populer di timur tengah maupun asia tengah, di antara bangsa-bangsa arab, turki, persia, afgan, tajiks, kurdi, india, pakistan, dan azerbaijan.","Sampai saat ini, kisah layla-majnun merupakan certa yang paling populer di timur tengah maupun asia tengah, di antara bangsa-bangsa arab, turki, persia, afgan, tajiks, kurdi, india, pakistan, dan azerbaijan.",Bahasa Indonesia,Deletion Error
"Kepopuleran kisah ini memberi inspirasi banyak seniman, baik pelukis, pemusik, maupun pembuat ilm, menciptakan beragam karya seni yang menggambarkan kisah-kasih layla dan majnun.","Kepopuleran kisah ini memberi inspirasi banyak senman, baik pelukis, pemusik, maupun pembuat ilm, menciptakan beragam karya seni yang menggambarkan kisah-kasih layla dan majnun.",Bahasa Indonesia,Deletion Error
"Di dalam buku terbitan balai poestaka ini dikisahkan tentang qais dan layla yang hidup di negeri nedjd, salah satu wilayah di tanah arab.","Di dalam buku terbitan balai poestaka ni dikisahkan tentang qais dan layla yang hidup di negeri nedjd, salah satu wilayah di tanah arab.",Bahasa Indonesia,Deletion Error
Mereka adalah sepasang remaja yang sejak kecil sering bermain bersama dan ketika menginjak remaja pergi belajar di sekolah yang sama.,Mereka adalah sepasang remaja yang sejak kecl sering bermain bersama dan ketika menginjak remaja pergi belajar di sekolah yang sama.,Bahasa Indonesia,Deletion Error
"Qais berwajah tampan, sementara layla adalah gadis rupawan yang menjadi dambaan setiap laki-laki.","Qais berwajah tampan, sementara layla adalah gads rupawan yang menjadi dambaan setiap laki-laki.",Bahasa Indonesia,Deletion Error
"Keduanya saling jatuh cinta, namun adat melarang mereka mengekspresikan gelora cinta secara terbuka.","Keduanya saling jatuh cinta, namun adat melrang mereka mengekspresikan gelora cinta secara terbuka.",Bahasa Indonesia,Deletion Error
"Dengan demikian, perasaan keduanya hanya ditumpahkan dalam bentuk syair ketika mereka mempunyai kesempatan bertatap muka secara diam-diam.","Dengan demikian, perasaan keduanya hanya ditumpahkan dlam bentuk syair ketika mereka mempunyai kesempatan bertatap muka secara diam-diam.",Bahasa Indonesia,Deletion Error
"Suatu ketika qais memutuskan untuk ikut bersama ayahnya, almulawwah, berniaga ke negeri lain agar kelak ia memiliki bekal pengetahuan sendiri tentang perniagaan.","Suatu ketika qais memutuskan untuk ikut berama ayahnya, almulawwah, berniaga ke negeri lain agar kelak ia memiliki bekal pengetahuan sendiri tentang perniagaan.",Bahasa Indonesia,Deletion Error
Pamitlah ia kepada layla dan memberikan seuntai kalung mutiara sebagai tanda kesetiaannya.,Pamitlah ia kepada layla dan memberikan seutai kalung mutiara sebagai tanda kesetiaannya.,Bahasa Indonesia,Deletion Error
Qais meminta layla untuk melepaskan sebuah mutiara dari untaiannya apabila waktu sudah menunjukkan bulan baru.,Qais meminta layla untuk melepaskan sebuah mutara dari untaiannya apabila waktu sudah menunjukkan bulan baru.,Bahasa Indonesia,Deletion Error
"Meskipun sangat sedih, layla merelakan kekasihnya pergi mencari pengalaman.","Meskipun sangat sedih, layla merelakan kekasihnya peri mencari pengalaman.",Bahasa Indonesia,Deletion Error
"Sepeninggal qais, layla hanya bermenung diri dan menciptakan syair sebagai pelambang rindu.","Sepeninggal qais, layla hanya bermenung diri an menciptakan syair sebagai pelambang rindu.",Bahasa Indonesia,Deletion Error
"Suatu hari, ayah layla, al-mahdi, pulang ke rumah bersama seorang tamu bernama sad bin munif, yang diajak menginap.","Suatu hari, ayah layla, al-mahdi, pulang k rumah bersama seorang tamu bernama sad bin munif, yang diajak menginap.",Bahasa Indonesia,Deletion Error
Tamu itu seorang saudagar kaya raya yang berasal dari irak.,Tamu itu seorang saudagar kaya raya yan berasal dari irak.,Bahasa Indonesia,Deletion Error
"Ketika berjumpa layla, sad bin munif langsung jatuh cinta dan melamar layla kepada ayahnya.","Ketika berjumpa layla, sad bin munf langsung jatuh cinta dan melamar layla kepada ayahnya.",Bahasa Indonesia,Deletion Error
"Tanpa sepengetahuan layla, al-mahdi menerima lamaran tersebut karena tergiur oleh mas kawin 1.000 dinar dan harta kekayaan sad bin munif.","Tanpa sepengetahuan layla, al-mahdi menerima lamaran terebut karena tergiur oleh mas kawin 1.000 dinar dan harta kekayaan sad bin munif.",Bahasa Indonesia,Deletion Error
Layla tak berdaya melawan perintah ayahnya karena adat memang menyatakan bahwa laki-laki berkuasa atas perempuan.,Layla tak berdaya melawan perintah ayahnya karna adat memang menyatakan bahwa laki-laki berkuasa atas perempuan.,Bahasa Indonesia,Deletion Error
"Sementara itu, qais yang telah memasuki bulan ke-9 ikut berniaga ke negeri-negeri seperti damsjik, jerusalem, hims, halab, anthakijah, irak, koefah, hingga basrah tidak dapat lagi menahan rindunya terhadap layla.","Sementara itu, qais yang telah memasuki buln ke-9 ikut berniaga ke negeri-negeri seperti damsjik, jerusalem, hims, halab, anthakijah, irak, koefah, hingga basrah tidak dapat lagi menahan rindunya terhadap layla.",Bahasa Indonesia,Deletion Error
Wajahnya tampak muram dan badannya semakin kurus.,Wajahnya tampak muram dan badannya semakin krus.,Bahasa Indonesia,Deletion Error
Ayah qais melihat kesedihan anaknya dan menanyakan ada apakah gerangan yang telah mengganggu pikirannya.,Ayah qais melihat kesedihan anaknya dan mennyakan ada apakah gerangan yang telah mengganggu pikirannya.,Bahasa Indonesia,Deletion Error
Akhirnya qais berterus terang tentang kisah cintanya dengan layla.,Akhirnya qais berterus terang tentang kisah cinanya dengan layla.,Bahasa Indonesia,Deletion Error
"Demi mendengar penuturan anaknya, almulawwah memutuskan segera kembali ke kampung halamannya dan berjanji akan melamar layla untuk qais.","Demi mendengar penuturan anaknya, almulawwah memutuskan sgera kembali ke kampung halamannya dan berjanji akan melamar layla untuk qais.",Bahasa Indonesia,Deletion Error
"Ketika sampai kampung halaman, al-mulawwah bergegas menemui ayah layla dan menawarkan 100 unta sebagai pengganti uang 1.000 dinar yang telah diberikan sad bin munif.","Ketika sampai kampung halaman, al-mulawwah bergegas mnemui ayah layla dan menawarkan 100 unta sebagai pengganti uang 1.000 dinar yang telah diberikan sad bin munif.",Bahasa Indonesia,Deletion Error
"Akan tetapi, dengan sombongnya, ayah layla menolak lamaran al-mulawwah.","Akan tetapi, dengan sombongnya, ayah layla menlak lamaran al-mulawwah.",Bahasa Indonesia,Deletion Error
"Tak berapa lama kemudian, pesta perkawinan layla dan sad bin munif diselenggarakan secara besarbesaran.","Tak berapa lama kemudian, pesta perkawinan ayla dan sad bin munif diselenggarakan secara besarbesaran.",Bahasa Indonesia,Deletion Error
"Tak ada satu obat pun yang bisa menyembuhkan sakitnya ini, meskipun orang tuanya telah mendatangkan banyak tabib ternama.","Tak ada satu obat pun yang bis menyembuhkan sakitnya ini, meskipun orang tuanya telah mendatangkan banyak tabib ternama.",Bahasa Indonesia,Deletion Error
"Sejak itu qais tidak mau berbicara kepada orang lain, ia sibuk dengan dirinya sendiri dan sering kali terlihat berbicara sendiri.","Sejak itu qais tidak mau berbicara kepda orang lain, ia sibuk dengan dirinya sendiri dan sering kali terlihat berbicara sendiri.",Bahasa Indonesia,Deletion Error
"Karena perilaku aneh inilah orang sekampungnya memanggil qais dengan majnun, yang berarti kurang sempurna pikirannya.","Karena perilaku aneh inilah orang sekampungnya memnggil qais dengan majnun, yang berarti kurang sempurna pikirannya.",Bahasa Indonesia,Deletion Error
"Lain halnya dengan layla, meskipun kini telah menjadi istri sad bin munif, ia tetap mencintai qais.","Lain halnya dengan layla, meskipun kini telh menjadi istri sad bin munif, ia tetap mencintai qais.",Bahasa Indonesia,Deletion Error
"Menurut layla, secara isik ia boleh menjadi istri sad bin munif, tetapi jiwanya tetap untuk qais.","Menurut layla, secara isik ia boleh menadi istri sad bin munif, tetapi jiwanya tetap untuk qais.",Bahasa Indonesia,Deletion Error
"Dalam ungkapannya, di dunia qais dan layla bukanlah pasangan suami istri, tetapi di akhirat mereka menjadi pasangan abadi.","Dalam ungkapannya, di dunia qais dan ayla bukanlah pasangan suami istri, tetapi di akhirat mereka menjadi pasangan abadi.",Bahasa Indonesia,Deletion Error
"Karena tak kuat menanggung penderitaan cinta ini, layla sakit dan selalu memanggil nama qais.","Karena tak kuat menanggung penderitaan cinta ni, layla sakit dan selalu memanggil nama qais.",Bahasa Indonesia,Deletion Error
Akhirnya qais pun dipanggil untuk menemui layla.,Akhirnya qais pun dipanggil untuk menemui ayla.,Bahasa Indonesia,Deletion Error
"Ketika mereka bertemu, layla memberi pesan terakhir bahwa mereka akan bertemu nanti di akhirat sebagai sepasang kekasih.","Ketika mereka bertemu, layla memberi pesan terkhir bahwa mereka akan bertemu nanti di akhirat sebagai sepasang kekasih.",Bahasa Indonesia,Deletion Error
"Demi melihat kekasihnya meninggal, putus asalah qais.","Demi melihat kekasihnya meninggal, putus asalah qai.",Bahasa Indonesia,Deletion Error
Tak ada lagi keinginannya untuk hidup.,Tak ada lagi keinginanna untuk hidup.,Bahasa Indonesia,Deletion Error
Sehari-hari kerjanya hanya duduk di pusara layla hingga akhirnya qais meninggal.,Sehari-hari kerjanya hanya duduk di pusara ayla hingga akhirnya qais meninggal.,Bahasa Indonesia,Deletion Error
Jasad qais pun dibaringkan di samping pusara layla.,Jasad qais pun dibaringkan di samping pusra layla.,Bahasa Indonesia,Deletion Error
"Kira-kira 10 tahun kemudian, beberapa musair menziarahi kubur mereka berdua.","Kira-kira 10 tahun kemudian, beberapa musair meniarahi kubur mereka berdua.",Bahasa Indonesia,Deletion Error
Di atas kedua pusara itu telah tumbuh dua rumpun bambu yang pucuknya saling berpelukan.,Di atas kedua pusara itu telah tumuh dua rumpun bambu yang pucuknya saling berpelukan.,Bahasa Indonesia,Deletion Error
"Tujuh puluh tahun setelah penerbitan buku ini oleh balai poestaka, pada tahun 2002 kisah ini dibukukan kembali oleh dua penerbit, ilman books dan navila, masing-masing dengan judul laila majnun dan layla majnun, roman cinta paling populer & abadi.","Tujuh puluh tahun setelah penerbitan buku ini oleh balai poestaka, pada tahun 2002 kisah ini dibukukan kembali oleh dua penerbit, ilman books dan navila, masing-masing dengan judul laila manun dan layla majnun, roman cinta paling populer & abadi.",Bahasa Indonesia,Deletion Error
"Di dalam kedua buku itu disebutkan bahwa kisah yang ditulis merupakan saduran karya nizami dari buku berbahasa arab dengan judul qays bin al mulawah, majnun layla dan versi bahasa inggris berjudul laili and majnun: a poem serta layla and majnun by nizami.","Di dalam kedua buku itu disebutkan bahwa kisah yang ditulis merupakan saduran karya nizami dari buku berbahasa arab dengan judul qays bin al mulawah, majnun layla dan versi bahasa inggris berjudul laili nd majnun: a poem serta layla and majnun by nizami.",Bahasa Indonesia,Deletion Error
"Meskipun ketiga buku tersebut sama mengungkap tragedi kisah cinta layla dan majnun, tetapi terdapat beberapa perbedaan menyangkut detail cerita.","Meskipun ketiga buku tersebut sama mengungkap traedi kisah cinta layla dan majnun, tetapi terdapat beberapa perbedaan menyangkut detail cerita.",Bahasa Indonesia,Deletion Error
"Pertama, di dalam buku terbitan balai poestaka disebutkan bahwa qais adalah anak saudagar bernama al-mulawwah, yang sering bepergian ke negeri-negeri lain untuk berniaga.","Pertama, di dalam buku terbitan balai poetaka disebutkan bahwa qais adalah anak saudagar bernama al-mulawwah, yang sering bepergian ke negeri-negeri lain untuk berniaga.",Bahasa Indonesia,Deletion Error
Sementara di dalam dua buku yang terbit tahun 2002 hanya disebutkan bahwa qais adalah anak semata wayang seorang saudagar bernama syed omri atau sayid.,Sementara di dalam dua buku yang terit tahun 2002 hanya disebutkan bahwa qais adalah anak semata wayang seorang saudagar bernama syed omri atau sayid.,Bahasa Indonesia,Deletion Error
Ayah qais dikabarkan telah lama menanti kehadiran anak semata wayangnya untuk meneruskan garis keturunan keluarga.,Ayah qais dikabarkan telah lama menanti kehdiran anak semata wayangnya untuk meneruskan garis keturunan keluarga.,Bahasa Indonesia,Deletion Error
"Perbedaan kedua, di buku balai poestaka, suami layla dikabarkan pergi dari negeri nedjd setelah kematian layla.","Perbedaan kedua, di buku balai poestaka, suai layla dikabarkan pergi dari negeri nedjd setelah kematian layla.",Bahasa Indonesia,Deletion Error
"Sementara di buku terbitan 2002, suami layla, ibnu salam, meninggal lebih dahulu dibandingkan dengan layla.","Sementara di buku terbitan 2002, suami ayla, ibnu salam, meninggal lebih dahulu dibandingkan dengan layla.",Bahasa Indonesia,Deletion Error
"Beberapa perbedaan ini disebabkan, pertama, banyaknya penyair ataupun sastrawan yang menuliskan kisah layla-majnun.","Beberapa perbedaan ini disebabkan, pertama, banyaknya penair ataupun sastrawan yang menuliskan kisah layla-majnun.",Bahasa Indonesia,Deletion Error
"Kedua, lebih banyak lagi penulis yang menyadur kisah layla-majnun berdasarkan syair yang ditulis para penyair atau sastrawan tadi.","Kedua, lebih banyak lagi penulis yang menadur kisah layla-majnun berdasarkan syair yang ditulis para penyair atau sastrawan tadi.",Bahasa Indonesia,Deletion Error
Kepopuleran kisah layla-majnun ini membuat dua buku terbitan tahun 2002 itu mengalami cetak ulang beberapa kali.,Kepopuleran kisah layla-majnun ini membuat dua bku terbitan tahun 2002 itu mengalami cetak ulang beberapa kali.,Bahasa Indonesia,Deletion Error
"Bahkan, buku terbitan navila menjadi buku paling laris dengan mencetak rekor memasuki cetakan ke-18 pada bulan mei 2004.","Bahkan, buku terbitan navila menjadi buku palng laris dengan mencetak rekor memasuki cetakan ke-18 pada bulan mei 2004.",Bahasa Indonesia,Deletion Error
Sementara buku terbitan ilman books telah masuk periode cetakan ke-6 pada tahun 2004 ini.,Sementara buku terbitan ilman books telah mask periode cetakan ke-6 pada tahun 2004 ini.,Bahasa Indonesia,Deletion Error
"Kemasyhuran kisah layla-majnun ini juga telah memberi inspirasi kepada sutradara kondang indonesia, almarhum sjumandjaja, untuk membuat cerita bagi layar lebar.","Kemasyhuran kisah layla-majnun ini juga telah memeri inspirasi kepada sutradara kondang indonesia, almarhum sjumandjaja, untuk membuat cerita bagi layar lebar.",Bahasa Indonesia,Deletion Error
"Pada tahun 1975, dibuatlah ilm berjudul laila majenun dengan bintang utama rini s.","Pada tahun 1975, dibuatlah ilm berjudul aila majenun dengan bintang utama rini s.",Bahasa Indonesia,Deletion Error
Bono sebagai laila dan ahmad albar sebagai majenun.,Bono sebgai laila dan ahmad albar sebagai majenun.,Bahasa Indonesia,Deletion Error
Film ini pun mengantongi penghargaan untuk kategori aktor pembantu terbaik bagi almarhum farouk afero pada festival film indonesia 1976.,Film ini pun mengantongi penghargaan untuk katgori aktor pembantu terbaik bagi almarhum farouk afero pada festival film indonesia 1976.,Bahasa Indonesia,Deletion Error
"Tentang kaidah kebahasaan teks resensi, telah kamu pelajari pula di kelas viii.","Tentang kaidah kebahasaan teks resensi, telah kam pelajari pula di kelas viii.",Bahasa Indonesia,Deletion Error
Kata-kata tersebut merupakan contoh kata serapan.,Kata-kata tersebut merupakan cntoh kata serapan.,Bahasa Indonesia,Deletion Error
Kata-kata itu berasal dari bahasa inggris.,Kata-kata itu berasal ari bahasa inggris.,Bahasa Indonesia,Deletion Error
"Memang dalam perkembangannya, memang bahasa indonesia menyerap unsur dari berbagai bahasa, baik dari bahasa daerah maupun asing.","Memang dalam perkembangannya, memang bahasa indonesia menerap unsur dari berbagai bahasa, baik dari bahasa daerah maupun asing.",Bahasa Indonesia,Deletion Error
Salah satu masalah yang dihadapi dalam penulisan unsur serapan tersebut adalah penyesuaian ejaan dari bahasa lain itu ke dalam bahasa indonesia.,Salah satu masalah yang dihadapi dalam penlisan unsur serapan tersebut adalah penyesuaian ejaan dari bahasa lain itu ke dalam bahasa indonesia.,Bahasa Indonesia,Deletion Error
"Khususnya dengan bahasa asing, ejaan-ejaannya itu memiliki banyak perbedaan dengan yang berlaku dalam bahasa indonesia.","Khususnya dengan bahasa asing, ejaan-ejaannya itu memliki banyak perbedaan dengan yang berlaku dalam bahasa indonesia.",Bahasa Indonesia,Deletion Error
Pemerintah telah menetapkan beberapa peraturan berkaitan dengan penulisan unsur serapan itu.,Pemerintah telah menetapkan beberapa peraturan berkaitan denan penulisan unsur serapan itu.,Bahasa Indonesia,Deletion Error
"Satu bunyi dilambangkan dengan satu huruf, terkecuali untuk bunyi ng, ny, sy, kh yang diwakili oleh dua huruf.","Satu bunyi dilambangkan dengan satu huruf, terecuali untuk bunyi ng, ny, sy, kh yang diwakili oleh dua huruf.",Bahasa Indonesia,Deletion Error
Penulisan kata serapan harus sesuai dengan cara pengucapan yang berlaku dalam bahasa indonesia.,Penulisan kata serapan harus sesuai dengan cra pengucapan yang berlaku dalam bahasa indonesia.,Bahasa Indonesia,Deletion Error
Penulisan kata serapan diusahakan untuk tidak jauh berbeda dengan kata aslinya.,Penulisan kata serapan diusahakan untuk tidak jau berbeda dengan kata aslinya.,Bahasa Indonesia,Deletion Error
Tahukah kamu bahwa tujuan utama resensi buku ialah memberikan tanggapan atas isi buku sebagai informasi kepada calon pembaca buku itu.,Tahukah kamu bahwa tujuan utama resensi bku ialah memberikan tanggapan atas isi buku sebagai informasi kepada calon pembaca buku itu.,Bahasa Indonesia,Deletion Error
Tanggapan itu dapat memotivasi pembaca resensi atau menjadi tidak berminat membaca buku yang diresensi itu.,Tanggapan itu dapat memotivasi pembaca resensi ata menjadi tidak berminat membaca buku yang diresensi itu.,Bahasa Indonesia,Deletion Error
